date,comment,symbol
"11 Nov 22, 21:45","kalau ga salah inget $TRGU harga IPO 210 dan $COAL harga nya 100, sedangkan harga pasarnya saat ini masih diatas harga IPO walaupun selisihnya tipis",TRGU
"11 Nov 22, 19:57",@Fireshare kukira pengalaman di $TRGU bakal terulang di sini,TRGU
"10 Nov 22, 20:08","@haje casenya sama kayak $$TRGU , pelakunya dia lagi dia lagi. mainnya sama pula",TRGU
"10 Nov 22, 13:46","@RudiAlexander iya dong, sy jg pemuja di $TRGU . Cuma 2 kan pilihannya : dipuja atau dihujat? wkwkwk",TRGU
"10 Nov 22, 10:10","drama tralalala 😂

Ritel pikir $PDPP bakal seperti $TRGU ARA berjilid-jilid...

Ternyata oh...

Coba absen , tadi ada nggak yang sebelum opening ikut pasang bid di 336 ?",TRGU
"10 Nov 22, 09:35","Setelah gagal di $TRGU buat jual di atas kak,,,, MG langsung guyur di$PDPP 😬😬😬",TRGU
"10 Nov 22, 09:20",$PDPP pengalaman di $TRGU mah sans ae nambah muatan kl bisa,TRGU
"9 Nov 22, 14:34",@ArthurSilalahi99 ya berkaca aja waktu $TRGU gmn kalau transaksinya membesar mendekati nilai IPO ada indikasi sudah ada proses distribusi kalau masih segini saya rasa hanya ritel ritel aja yang buang barang,TRGU
"9 Nov 22, 11:20",$TRGU janji jual di 500 ehh turun mulu,TRGU
"8 Nov 22, 20:58",Test arus $TRGU,TRGU
"8 Nov 22, 18:18","$TRGU masih merah males beli, tar naik pucuk japri ya, saya mah gitu, beli atas nanti jualnya pas bawah",TRGU
"7 Nov 22, 18:08","$PDPP sebegitu jahatkah kau MG alokasi gak sampai 1% sekali2 coba diatas 100 juta dapatnya mini.. hikz berharap dapat 2-3% padahal

Tapi harus tetap bersyukur semoga bisa jadi seperti $TRGU diawal2

yang dibawah 100 Juta, penjatahan pada berapa yaa..",TRGU
"7 Nov 22, 10:52","$TRGU yg lain hijau, dia ttep merah, yg lain merah, dia pun merah 🤣 bolak balik di 228-232, kayak setrikaan aja 😝",TRGU
"4 Nov 22, 18:26",$TRGU terigu emang paling koplak,TRGU
"4 Nov 22, 13:50",Laporan Bulanan Registrasi Pemegang Efek [TRGU],TRGU
"4 Nov 22, 02:10","MASYARAKAT 1.50 B 18.8788%
5 milyar/ 500 juta = +- 7-8 % lot di miliki masyarakat, emang emang bakal ada yang angkat harga dengan akumulasi 7% sahamnya ? Harga sekarang Rp 230 Current Tang. Book Value Per Share Rp 162, pbv 1,5 kali.laba bersih 70 milyar,hutang Rp 1,5 T, butuh 15 tahun untuk bayar hutang. skip dulu $TRGU semakin lama hold,pemegang saham lama distribusi mencoba exit dulu biar ritel akumulasi,di bursa gak bisa ada hope kalau fundamental gak bagus, aneh nya net income
Q2 1,561 B laba 20 milyar
Q3 988 B laba 50 milyar
ini perusahaan ngepet atau atau gimana revenue turun 30% net income nai 60% .",TRGU
"4 Nov 22, 02:07","@Okinawa MASYARAKAT 1.50 B 18.8788%
5 milyar/ 500 juta = +- 7-8 % lot di miliki masyarakat, emang emang bakal ada yang amgakt harga dengan akumulasi 7% sahamnya ? Current Tang. Book Value Per Share Rp 162, pbv 1,5 kali.laba bersih 70 milyar,hutang Rp 1,5 T, butuh 15 tahun untuk bayar hutang. skip dulu $TRGU semakin lama hold,pemegang saham lama distribusi mencoba exit dulu biar ritel akumulasi,di bursa gak bisa ada hope kalau fundamental gak bagus, aneh nya net income
Q2 1,561 B laba 20 milyar
Q3 988 B laba 50 milyar
ini perusahaan ngepet atau atau gimana revenue turun 30% net income nai 60% .",TRGU
"4 Nov 22, 02:06","@GalihWahyu09 MASYARAKAT 1.50 B 18.8788%
5 milyar/ 500 juta = +- 7-8 % lot di miliki masyarakat, emang emang bakal ada yang amgakt harga dengan akumulasi 7% sahamnya ? Current Tang. Book Value Per Share Rp 162, pbv 1,5 kali.laba bersih 70 milyar,hutang Rp 1,5 T, butuh 15 tahun untuk bayar hutang. skip dulu $TRGU semakin lama hold,pemegang saham lama distribusi mencoba exit dulu biar ritel akumulasi,di bursa gak bisa ada hope kalau fundamental gak bagus, aneh nya net income
Q2 1,561 B laba 20 milyar
Q3 988 B laba 50 milyar
ini perusahaan ngepet atau atau gimana revenue turun 30% net income nai 60% .logika aja boy.",TRGU
"3 Nov 22, 17:20",$PDPP yang waktu itu persen $TRGU dapat jatah berapa persen pas IPO gan????,TRGU
"3 Nov 22, 15:07",Jadi inget $TRGU sama $WIRG. Pompomers mah semua sama aja wkwkwkw,TRGU
"3 Nov 22, 13:51",$TRGU diem diem bae...,TRGU
"3 Nov 22, 08:58",klo sendirian biasanya terbang macam $TRGU,TRGU
"3 Nov 22, 08:42","@Indras1183 $TRGU cek aja LK nya, piutangnya macet 300 Man karena menjual ke afiliasi, afiliasi nunggu laku, makanya cashflow nambah hutang bank 500 Milyar buat nutupin operasional.",TRGU
"2 Nov 22, 23:35","$TRGU KEJUTAN, Prediksi Besok akan ARB…
Siapkan Mental… $BOSS",TRGU
"2 Nov 22, 10:31",$TRGU Hope is Good,TRGU
"1 Nov 22, 14:25",$TRGU hahahaha....kena pom pom,TRGU
"1 Nov 22, 09:07",@TRGU akan terbang hari ini,TRGU
"1 Nov 22, 05:50","$TRGU

Tunggu di 214",TRGU
"31 Oct 22, 16:02","$TRGU Akum belum selesai main digas aja, jadinya diguyur 😔",TRGU
"31 Oct 22, 14:49",$TRGU diprank balik kandang ya... mulai cicil lg ah 🤣🤣🤣,TRGU
"31 Oct 22, 14:10","TRGU scores IDR 72.48 billion in third quarter net profit
TRGU - PT. Cerestar Indonesia Tbk Rp 230 +4 (+1,74%) More Info! JAKARTA - PT Cerestar Indonesia Tbk (TRGU) managed to book a net profit of IDR 72.48 billion in the third quarter of 2022, or 3.6 times the 2022 net profit target of IDR20 billion. The Company managed to record a 320% YoY increa...",TRGU
"31 Oct 22, 13:42",@TRGU ngeprank,TRGU
"31 Oct 22, 10:32",$TRGU PSP ga kasih naik owkwkkwkw,TRGU
"31 Oct 22, 10:06",$TRGU setelah nyangkut di 240 akhirnya bs exit. TP pula 🤣,TRGU
"31 Oct 22, 10:01","$TRGU jgn kembali ke kandang ya , malu2in pompomers mu . paling gak kasih 1 tik",TRGU
"31 Oct 22, 09:17","News Today
👉 Sri Mulyani: resesi bukan tantangan mudah, meski RI pernah krismon.
👉 Harga Emas Antam stagnan di posisi Rp 939rb/gram.
👉 Harga Minyak turun 1% pada pedagang Jum'at kemarin setelah Tiongkok memperluas Lock Down Covid.
👉 $LPCK catatkan laba bersih Rp 274,19M pada kuartal III/2022, turun 20,3% secara yoy.
👉 $MBAP meraih Laba bersih USD 162,36jt di kuartal III/2022, melonjak 237,5% secara yoy
👉 meraih Laba bersih Rp 72,48M pada kuartal III/2022, meroket 320% secara yoy.
👉 catatkan Laba bersih USD 6,462jt pada kuartal III/2022, turun 6,2% secara yoy.
👉 Akibat nilai tukar Rupiah melemah, catat rugi bersih Rp 169,38M di Q3/2022, semakin memburuk secara yoy.",TRGU
"31 Oct 22, 08:55","Baru IPO, Laba Cerestar (TGRU) Melambung 320 Persen ke Rp72 Miliar di Kuartal III
EmitenNews.com—PT Cerestar Indonesia Tbk (TRGU), emiten produsen tepung olahan gandum yang baru mencatatkan sahamnya di Bursa Efek Indonesia pada bulan Juli 2022 lalu, berhasil membukukan laba bersih sebesar Rp72,48 miliar pada kuartal III 2022, atau 3,6 kali lipat dari target laba bersih 2022. Pe...",TRGU
"31 Oct 22, 04:41","KINERJA EMITEN 9M22

$AALI
PENDAPATAN Rp16,517.2 miliar (9M22) vs. Rp18,014.5 miliar (9M21)
LABA BERSIH* Rp1,215.9 miliar (9M22) vs. Rp1,469.2 miliar (9M21)

$ABDA
PENDAPATAN Rp596.0 miliar (9M22) vs. Rp601.5 miliar (9M21)
LABA BERSIH* Rp81.2 miliar (9M22) vs. Rp116.1 miliar (9M21)


PENDAPATAN Rp793.8 miliar (9M22) vs. Rp1,080.6 miliar (9M21)
LABA BERSIH* -Rp227.0 miliar (9M22) vs. -Rp385.8 miliar (9M21)


PENDAPATAN Rp168.5 miliar (9M22) vs. Rp152.4 miliar (9M21)
LABA BERSIH* Rp5.4 miliar (9M22) vs. -Rp3.3 miliar (9M21)


PENDAPATAN Rp2,548.6 miliar (9M22) vs. Rp2,613.1 miliar (9M21)
LABA BERSIH* Rp72.5 miliar (9M22) vs. Rp17.3 miliar (9M21)

*Laba bersih yang diatribusikan kepada pemilik entitas induk
Sumber: Emiten,",TRGU
"30 Oct 22, 22:04",@StockbitNews $TRGU,TRGU
"30 Oct 22, 19:56","Produsen Cerestar (TRGU) Janji Tebar Dividen, Efek Laba Naik
https://bit.ly/147E996, JAKARTA — Emiten produsen tepung olahan gandum PT Cerestar Indonesia Tbk. (TRGU) melaporkan lonjakan laba sepanjang periode Januari hingga September 2022. Perseroan memastikan bakal membagikan dividen kepada pemegang saham setelah torehan tersebut.Berdasarkan laporan keuangan, TRGU mem...",TRGU
"30 Oct 22, 10:40",$TRGU SELL on Good News ✌🏻,TRGU
"29 Oct 22, 21:56 · Edited on 29 Oct 22, 21:57","@trendlines kagak bakalan dikasih naik lah,siapa juga yang mau akumulasi dengan valuasi
Size
Market Cap
1,482 B
Enterprise Value
1,367 B
Current Share Outstanding
6.45 B
MASYARAKAT
1.50 B
18.8788%
Current Tang. Book Value Per Share
162.77 PBV 2,15 kali
Current PE Ratio (Annualised)
37.64 Kali

Volume harian menurun,MG Masih Distribusi dengan Floating profit,kalau ada yang transaksi di pasar nego dengan jumlah besar dan harga di bawwah average bandarnya,yah kelar kalau yang akum distribusi juga,sebab yang lagi floating loss ogah CL.aneh ya.

XC 6.7 B 359
CC 6.3 B 326
MK 3.1 B 360
PO 2.9 B 281
NI 2.7 B 353
DR 2.3 B 341

lagian yang nyangkut di lumayan banyak.kayaknya aliran fundamental anti Cut loss susah,kalau lihat jumlah transaksi harian
kalau gini mending ke $ daripada
Kemaren sempat hold tapi udah CL minus 1 % ,dan lama ketahan padahal windows dressing udah jalan dan IPO menggiurkan kalau gak dulu lah.palingan cuma dapt selot2,jatah besarnya mah mamang",TRGU
"29 Oct 22, 19:24",$TRGU gue yakin seyakinnya nih barang kaga dikasi naik 🤣,TRGU
"29 Oct 22, 17:55","Laba Bersih TRGU Melesat 320% Hingga Kuartal III-2022
Warta Ekonomi, Jakarta -
Emiten produsen tepung olahan gandum, PT Cerestar Indonesia (TRGU) meraih laba bersih sekitar Rp72,48 miliar hingga akhir kuartal III-2022. Realisasi tersebut tumbuh 320% dibandingkan dengan laba bersih di periode yang sama tahun lalu.


“Pencapaian laba bersih yang telah...",TRGU
"29 Oct 22, 15:49",$TRGU udah disiapin tempat di bulan..,TRGU
"28 Oct 22, 22:32","~Petani Yaman Beralih Menanam Gandum Sendiri Di Tengah Harga Yang Melonjak Tajam~

🌾🌾🌾
Beberapa petani Yaman telah beralih menanam gandum mereka sendiri karena gangguan global telah menghambat impor dan membuat harga melonjak di Yaman, di mana konflik tujuh tahun telah mendorong orang lebih dalam ke dalam kemiskinan dan membuat jutaan orang kelaparan, lapor Reuters.

Petani, Khaled Maasar, mengatakan sebagian besar orang Yaman tidak mampu membeli gandum asing dengan harga naik menjadi sekitar 20.000 riyal, setara dengan $33. Inflasi harga pangan telah berlipat ganda hanya dalam dua tahun di beberapa bagian negara.

“Jika petani bekerja di ladang dan ini memberinya penghasilan, maka ini adalah berkah yang luar biasa. Inilah yang mendorong orang kembali bertani gandum,” katanya.

Konflik di Yaman yang dimulai pada 2014 dan membagi negara itu antara gerakan yang dipimpin Houtsi dan pemerintah yang didukung Saudi telah menghancurkan ekonomi dan infrastruktur dasar.

“Akibat krisis Ukraina, orang-orang yang sebelumnya tidak menanam, kini mulai menanam (gandum) di tanah mereka,” kata petani, Abdo Mohsn Sinan. “Sekarang orang memanfaatkan tanah mereka, yang lebih baik daripada mengandalkan impor.”

Produksi gandum lokal skala besar di Yaman menjadi tantangan karena air irigasi langka, dan infrastruktur untuk memanfaatkan curah hujan kurang.

Pada 2021, Yaman memproduksi sekitar 250.000 ton gandum. Pemerintah meluncurkan proyek untuk menambah hektar untuk penanaman gandum.

“Kementerian Pertanian harus mendukung petani dengan benih dan biji-bijian, serta sumur dan bendungan,” kata Saleh Hababi, yang bekerja sebagai pedagang di ibu kota yang dikuasai Houtsi, Sana’a.

“Ini akan meningkatkan produksi lokal dan kita tidak perlu bergantung pada impor sama sekali.” 

🔗🔗🔗
Source:",TRGU
"28 Oct 22, 14:50",Penyampaian Laporan Keuangan Interim Yang Tidak Diaudit [TRGU],TRGU
"27 Oct 22, 15:56","$TRGU Kisi Kisi Q3 TRGU
https://cutt.ly/sNg7Uqw",TRGU
"27 Oct 22, 15:10","Thanks to bandar $CHEM membuat hijau porto ... ga sia sia avg down

di saat $SIDO masih merah $ASHA masih merangkak

dan terjebak di $TRGU wkwkwk",TRGU
"27 Oct 22, 11:16",$TPIA $TINS $ISSP $TRGU bikin ngantuk..,TRGU
"27 Oct 22, 10:00",$TRGU Lemah syahdu..,TRGU
"26 Oct 22, 18:23",$TRGU manggung bsk..,TRGU
"25 Oct 22, 12:03",Cuma tau $TRGU yg dikawal MG. Gak tau kenapa hancur begitu...,TRGU
"24 Oct 22, 10:44","Chart $TRGU

Masih downtrend, harga masih tertahan...
Sudah murah belum? Apa masih bisa turun lagi?",TRGU
"23 Oct 22, 20:46",$TRGU besok naik,TRGU
"21 Oct 22, 09:37",$TRGU HAKAAA..,TRGU
"21 Oct 22, 09:18","$TRGU Kalau di Rumah Sakit ini ""tanda tanda""",TRGU
"20 Oct 22, 20:22",$TRGU,TRGU
"20 Oct 22, 19:22","Informasi beberapa laporan keuangan bank yang akan rilis ke depan, sudah saya share ke group premium pertamaks ron 666 kencingan tangki, tempat saya numpang. Tidak saya share di stockbit. Terima kasih

Selamat makan.

random:

$BUMI $MBAP $BMTR $SLIS $TRGU",TRGU
"20 Oct 22, 13:57",$TRGU ngentodddddddd,TRGU
"20 Oct 22, 10:34",$SICO liat bid nya jadi keinget $TRGU,TRGU
"20 Oct 22, 09:11","Akum $TRGU ada yang mau ikut? ☺☺
.
.
$SLIS $BUMI $ANTM $BBCA",TRGU
"19 Oct 22, 21:14","$LSIP wah udh mulai goreng"" nih.. tambahin buat bikin bakwan $TRGU",TRGU
"19 Oct 22, 15:33",$TRGU buat bikin bakwan masa kalah sm harga bakwan..,TRGU
"19 Oct 22, 12:01",$TRGU sesi dua yok..,TRGU
"19 Oct 22, 10:20",$TRGU masih sepi,TRGU
"18 Oct 22, 18:56",$TRGU terigu belum saatnya melaju,TRGU
"18 Oct 22, 07:56","PT Cerestar Indonesia Tbk (TRGU) Optimis Laba Tahun 2022 Tercapai Di Atas 100% Dari Target
Emiten produsen tepung olahan gandum yang merupakan bagian dari Cerestar Group, PT Cerestar Indonesia Tbk (TRGU) mengaku, sekalipun ada bayang-bayang ancaman resesi ekonomi, Perseroan tetap optimis laba tahun 2022 akan dapat tercapai di atas 100% dari target.Optimistis itu didasari pencapaian di pad...",TRGU
