date,comment,symbol
"12 Dec 22, 15:03",$CLEO jangan lupa follow gue ya,CLEO
"12 Dec 22, 15:02",$CLEO gimana guys? ARB KAN? Wkwk,CLEO
"12 Dec 22, 15:02",$CLEO bener kan,CLEO
"12 Dec 22, 11:32",$CLEO saya dibilang tebar fear?? Lucu. Cek skrg harganya brp??,CLEO
"12 Dec 22, 10:55","Membaca Geliat Bisnis CLEO, dari Pabrik Baru Sampai Akuisisi
JAKARTA, https://bit.ly/2xtw1Yt - PT Sariguna Primatirta Tbk (CLEO) terus memperkuat posisinya pada bisnis air minum dalam kemasan dengan merek dagang Cleo. Selain berencana membangun dua pabrik baru pada 2023, perusahaan juga diikabarkan sedang mematangkan rencana akuisisi perusahaan distribusi.Kabar tentang ...",CLEO
"12 Dec 22, 10:37",$CLEO masih ngeyel dan ga percaya?,CLEO
"11 Dec 22, 15:13","Selamat sore teman teman

Di hari minggu ini paling enak screening screening santai

Kali ini mau coba screening saham dengan kriteria stallwartsnya opa Peter Lynch

Saham stallwarts sendiri perusahaan dengan kapitalisasi lsedang dengan kemungkinan tumbuh yang masih tinggi sekitar 10-12% pertahun, jika kita membeli jenis perusahaan ini dengan harga yang bagus mungkin dapat memberikan return investasi yang baik, dengan perkiraan 15-20% pertahun tentunya dengan rasio hutang yang kecil

Dari keterangan tersebut kita mencari poin poin penting dalam kriteria seleksi
- Pemilihan ukuran perusahaan kita gunakan rasio Middle Cap 1T sampai 15T
- Pertumbuhan earnings kita gunakan rasio EPS growth 3 tahun terakhir diatas 12%
- Profitabilitas perusahan kita gunakaan rata rata ROE selama 3 tahun terakhir >15%
- Valuasi kita menggunakan PEG ratio membandingan PE dengan rata rata histori pertumbuhan perusahaan <0,5 adalah nilai yang menarik

Jangan lupa karakteristik lain kesukaan Opa Lynch
1. Perusahaannya ngebosenin
2. Bertumbuh cepat di sektor yang pertumbuhannya kecil
3. Produknya tetap di pake mau lagi resesi atau enggak
4. Memanfaatkan teknologi, minimal sistemnya udah dikomputasi
5. Dipegang oleh institusi hanya sedikit, bahkan tidak ada analisis saham yang buat tulisannya
6. Insider atau Company buyback sahamnya
+ Jangan lupa cari story growth sahamnya, kalau gak ada storynya ya cuma sebatas angka angka aja hehehe

Jadi kita masukkan data tersebut di screener stockbit maka ketemulah perusahaan perusahaan ini, manakah yang menarik ?
Atau adakah ide lain untuk screening ?

Selamat berakhirpekan :9

Random Tag",CLEO
"10 Dec 22, 16:55 · Edited on 10 Dec 22, 16:55","ternyata, melihat video ini jauh lebih mengasyikan dibanding menonton edukator saham yang hanya fokus ke rasio saja $ADES $CLEO $GOTO $ACES",CLEO
"9 Dec 22, 23:57","$CMRY Senin pekan depan mulai grand opening, gaes

$ULTJ $CLEO $INDF",CLEO
"9 Dec 22, 16:50","$CLEO seperti nya lagi bangun kepercayaan ritel, Arb closing market lalu di tarik, biar nanti pas arb beneran ritel banyak masuk enggak di tarik, arb berjilid jilid hati2 jangan terlalu yakin",CLEO
"9 Dec 22, 15:21","$CLEO dikerek pas closing udh 2x
giiran besok2 banyak yg beli di bawah didiemin dehh...",CLEO
"9 Dec 22, 15:06","$CLEO wow, super haka lagi .... kereeen . I love you ndar 😀",CLEO
"9 Dec 22, 15:05",$CLEO wuih tarikannya,CLEO
"9 Dec 22, 14:02",""" Saat kebanyakan orang maupun Pakar Investasi sedang pesimis terhadap akan adanya Resesi yang mengakibatkan market Downtrend itu lah peluang untuk kita membeli perusahaan bagus di harga bagus, dan disaat mereka sedang aktif optimis di situlah kesempatan kita untuk menjual ""
"" DAUD HS""

Random Tag :
$IHSG $GOTO $CLEO $BEST $OIL",CLEO
"9 Dec 22, 13:05",$CLEO jual sekarang atau makin boncos!,CLEO
"9 Dec 22, 13:04",$CLEO jangan lupa follow Reski karena berhasil menebak cleo ARB. Otw 350,CLEO
"9 Dec 22, 11:53",$CLEO ARB,CLEO
"9 Dec 22, 10:53","$CLEO gue tantang yg kemarin bilang gue tebar fear, coba komen. Kalau ga komen berarti pengecut!! Cupu!!",CLEO
"9 Dec 22, 10:44",$CLEO JUAL SEKARANG SEBELUM ARB. Kurang baik apa gue kasih tau👍,CLEO
"9 Dec 22, 10:43",$CLEO pas di 600 an gue bilang mau ke 350. Mau arb. Pada ga percaya. Sekarang buktinya?? ARB🤣,CLEO
"9 Dec 22, 10:41",$CLEO,CLEO
"9 Dec 22, 10:40","$CLEO gue doain semoga menuju 350. Biar lu pada boncos, bangkrut dan pensiun dari saham. Capek dikasih tau",CLEO
"9 Dec 22, 10:39 · Edited on 9 Dec 22, 10:40",$CLEO gimana? Terbukti kan omongan gue. Ngeyel sih lu. Biarin boncos semua,CLEO
"9 Dec 22, 08:51","$IHSG $JSMR $CLEO $BRPT
https://cutt.ly/H0rucom",CLEO
"8 Dec 22, 15:15 · Edited on 8 Dec 22, 15:16",$CLEO cuan 5.08%..☕,CLEO
"8 Dec 22, 15:14","$CLEO wow, super haka 🙃",CLEO
"8 Dec 22, 15:05","$CLEO mendadak tendangan ke arah langit di akhir jam bursa 🧐
$PDPP juga ikutan 🤔

$IHSG $ISSI",CLEO
"8 Dec 22, 15:02",$CLEO gila hakaan nya,CLEO
"8 Dec 22, 11:16","$EMTK hit lagi gaes

https://stockbit.com/post/10265953

random tag $AKRA $CLEO $TINS $GOTO",CLEO
"7 Dec 22, 12:16","Horeee $CLEO ARB, semoga esok ARB lagi",CLEO
"7 Dec 22, 11:44","$CLEO

https://stockbit.com/post/10206952",CLEO
"7 Dec 22, 09:47",Laporan Bulanan Registrasi Pemegang Efek [CLEO],CLEO
"7 Dec 22, 08:11","Nio Eko Susilo Tambah Kepemilikan Saham CLEO
Nio Eko Susilo selaku Direktur PT Sariguna Primatirta Tbk. (CLEO) telah menambah porsi kepemilikan sahamnya pada tanggal 21 November hingga 28 November 2022.Dalam keterangan tertulisnya Nio Eko Susilo Senin (5/12) menuturkan bahwa telah membeli saham CLEO sebanyak 21.200 lembar saham di harga Rp585 ...",CLEO
"7 Dec 22, 06:12",$CLEO asing kemarin jual lagi 304 juta (lihat gambar). Dan lu berharap naik ke 700? Mimpi lu. Kebanyakan tidur,CLEO
"6 Dec 22, 21:56","$CLEO Investor sans aja, kecuali trader",CLEO
"6 Dec 22, 16:11 · Edited on 6 Dec 22, 23:10","Yaiyalaah, $ARNA CCC rendah karena jualan kebanyakan ke pihak berelasi, udah dijamin ada yg nampung barangnya haha. Sama kayak $CLEO, penjulan 80% lebih ke pihak berelasi.

Sedangkan $ULTJ yg current CCC nya 67an, itu jualan produknya semuanya ke pihak ketiga boss, clear dari transfer pricing 😁",CLEO
"6 Dec 22, 16:10",Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka [CLEO],CLEO
"6 Dec 22, 14:55",$CLEO jadi orang jangan ngeyel. Jual sblm sangkut parah,CLEO
"6 Dec 22, 14:53","$GOTO $COAL $CLEO $WEHA $HOKI
Ngeri",CLEO
"6 Dec 22, 14:05","$ALTO mgkn mau diakuisisi $CLEO atau $ADES 😉


https://stockbit.com/post/5835504",CLEO
"6 Dec 22, 13:44",$CLEO hati hati naik dikit untuk turun lebih dalam. Sudah pernah terjadi!!,CLEO
"6 Dec 22, 13:33",$CLEO gimana kabarnya? Pasti lagi sangkut ya. Sabar ya soalny mau ke 350👍,CLEO
"6 Dec 22, 12:12","$GOTO udah saatnya borong kali yaa besok pagi atau Arb Lagi.
$CLEO ada sentimen Air Galon sekali Pakai ya?",CLEO
"6 Dec 22, 10:16",$CLEO jual sekarang sebelum ARB. Udah gue kasih tau ya. Jangan salahin gue kalo terjadi🙏🏼,CLEO
"6 Dec 22, 09:54",$CLEO pas di 645. Gue bilang mau turun. Saat itu gue dikatain tebar fear gajelas. Skrg udah 580 gue dikatain tebar fear lagi. Capek deh sama ritel boncos dan sangkut!! Cita citamu yaitu boncos!,CLEO
"6 Dec 22, 09:48",$CLEO udah 580. Masih ga percaya ke 350??,CLEO
"6 Dec 22, 09:38","$CLEO

Sariguna (CLEO) Akan Bangun 3 Pabrik Baru dan Kembangkan Jaringan Distribusi Tahun Depan

Emiten produsen Air Minum Dalam Kemasan (AMDK), PT Sariguna Primatirta Tbk (Tanobel Group/CLEO) akan melanjutkan ekspansi pada tahun 2023, dengan membangun 3 pabrik baru serta terus mengembangkan jaringan distribusi di seluruh Indonesia.
 
""Kami melihat pasar air minum dalam kemasan di Indonesia masih terbuka lebar, sehingga kami tetap optimis untuk melanjutkan langkah ekspansi dengan membangun pabrik baru dan memperbanyak jaringan distribusi yang tersebar di seluruh Tanah Air,"" kata Wakil Direktur Utama CLEO, Melisa Patricia dalam rilisnya Senin (5/12).",CLEO
"6 Dec 22, 08:38","$CLEO

Sariguna (CLEO) Akan Bangun 3 Pabrik Baru dan Kembangkan Jaringan Distribusi Tahun Depan

https://cutt.ly/l1MKbAA - Emiten produsen Air Minum Dalam Kemasan (AMDK), PT Sariguna Primatirta Tbk (Tanobel Group/CLEO) akan melanjutkan ekspansi pada tahun 2023, dengan membangun 3 pabrik baru serta terus mengembangkan jaringan distribusi di seluruh Indonesia.
 
""Kami melihat pasar air minum dalam kemasan di Indonesia masih terbuka lebar, sehingga kami tetap optimis untuk melanjutkan langkah ekspansi dengan membangun pabrik baru dan memperbanyak jaringan distribusi yang tersebar di seluruh Tanah Air,"" kata Wakil Direktur Utama CLEO, Melisa Patricia dalam rilisnya Senin (5/12).",CLEO
"6 Dec 22, 05:56",$CLEO kemarin asing lanjut jualan dan yg beli ritel2 (terlihat pada gambar). Hari ini harusnya turun lagi biar ritel boncos. Jual sblm boncos!!,CLEO
"5 Dec 22, 20:53",Sudah all in di $CLEO😂😂,CLEO
"5 Dec 22, 16:41","Sariguna (CLEO) Akan Bangun 3 Pabrik Baru dan Kembangkan Jaringan Distribusi Tahun Depan
Emiten produsen Air Minum Dalam Kemasan (AMDK), PT Sariguna Primatirta Tbk (Tanobel Group/CLEO) akan melanjutkan ekspansi pada tahun 2023, dengan membangun 3 pabrik baru serta terus mengembangkan jaringan distribusi di seluruh Indonesia.
 
""Kami melihat pasar air minum dalam kemasan di Indo...",CLEO
"5 Dec 22, 16:28 · Edited on 6 Dec 22, 08:19","News Update
👉 375 saham terkoreksi, IHSG ditutup turun 0,47% ke posisi 6,987 dan Asing melakukan Net Sell jumbo sebesar Rp 1,6 Triliun.
👉 Cadangan pangan di Bulog dan BUMN sedang menipis, Badan pangan nyalakan sinyal krisis pangan
👉 Rupiah melemah 0,26% ke level Rp 15,465/USD pada penutupan pasar hari ini.
👉 Jaga Stabilitas kinerja, $BRPT genjot segmen energi terbarukan.
👉 $LTLS berupaya memperkuat bisnis pengolahan air di masa mendatang.
👉 Terus berekspansi, $CLEO akan membangun 3 pabrik baru dan kembangkan jaringan distribusi di tahun 2023.
👉 akan membagikan deviden interim sebesar Rp 75,1/saham.
👉 Apakabar BEI?, Saham raksasa teknologi Indonesia sudah terkapar tak berdaya karena Profit Taking.",CLEO
"5 Dec 22, 15:54 · Edited on 5 Dec 22, 16:24","[BERITA CLEO 5 DECEMBER 2022]

INFO SAHAM TERBAIK LINK DI BIO YA! 👈

CLEO Bangun Pabrik Baru ?❗️

Emiten produsen Air Minum Dalam Kemasan (AMDK), PT Sariguna Primatirta Tbk (Tanobel Group/CLEO) akan melanjutkan ekspansi pada tahun 2023, dengan membangun 3 pabrik baru serta terus mengembangkan jaringan distribusi di seluruh Indonesia.

""Kami melihat pasar air minum dalam kemasan di Indonesia masih terbuka lebar, sehingga kami tetap optimis untuk melanjutkan langkah ekspansi dengan membangun pabrik baru dan memperbanyak jaringan distribusi yang tersebar di seluruh Tanah Air,"" kata Wakil Direktur Utama , Melisa Patricia dalam rilisnya Senin (5/12).

Pembangunan pabrik baru dan pembukaan cabang jaringan distribusi baru di berbagai lokasi di seluruh Indonesia merupakan salah satu strategi CLEO untuk mengurangi biaya distribusi yang mahal sekaligus mendekatkan Perseroan dengan konsumen. Tahun ini, CLEO telah menganggarkan belanja modal Rp220 miliar untuk mengembangkan jaringan distribusi khususnya di luar Jawa, seperti di Sumatra dan Kalimantan.

Adapun mengenai pabrik, tahun ini Perseroan memperluas 5 pabrik dan membangun 3 pabrik baru. Dari lima proyek perluasan pabrik tersebut, Perseroan telah menyelesaikan perluasan pabrik di Banjarmasin, Citeureup, dan Bojonegoro.

[INFO SAHAM TERBAIK LINK DI BIO]

Analisa kembali, bukan ajakan membeli dan hanya opini disc on

Pantauan Lain",CLEO
"5 Dec 22, 14:39",$CLEO ARB🤣 Ngeyel sih kalo dikasih tau,CLEO
"5 Dec 22, 14:36",$CLEO jual sblm ke 350. Jangan ngeyel kalo dikasih tau,CLEO
"5 Dec 22, 13:38",$CLEO yang udah boncos dan sangkut jangan sedih ya. Siap2 menuju 350 biar makin boncos dan sangkut👍,CLEO
"5 Dec 22, 12:55","Crazy Rich Surabaya Mau Tambah Pabrik Air Minum Cleo 3 Lagi
https://bit.ly/147E996, JAKARTA — Emiten produsen air minum dalam kemasan milik Crazy Rich Surabaya Hermanto Tanoko, PT Sariguna Primatirta Tbk. (CLEO) akan melanjutkan ekspansi pada 2023 dengan membangun tiga pabrik baru. CLEO juga akan menambah jaringan distribusi di seluruh Indonesia.“Kami melihat pasar ...",CLEO
"5 Dec 22, 12:33","MASIH RELEFUND

Sebuah template KUNCI menjadi influensa sahamp ketika hal buruk/baik menimpa harga saham emiten tertentu

$BUMI $BBCA $GOTO $CLEO $BOSS",CLEO
"5 Dec 22, 11:27 · Edited on 5 Dec 22, 11:27",$CLEO mana yg kemarin bilang gue tebar fear?? ga ada akhlak banget!!,CLEO
"5 Dec 22, 10:56",$CLEO target sudah jelas di 350. Yang beli 645 kemarin udah boncos. Yg ngeyel kemarin juga boncos. Salam boncos,CLEO
"5 Dec 22, 10:46","$CLEO
tak peduli reski
saya tetap cuan awowkwokwkwkk",CLEO
"5 Dec 22, 10:37",$CLEO ARB. Sangkut kan? Tau rasa kau,CLEO
"5 Dec 22, 10:19",$CLEO jual sblm arb. Masih ga percaya?,CLEO
"5 Dec 22, 10:06",$CLEO udah 590. Masih ngeyel??,CLEO
"5 Dec 22, 09:44",$CLEO jual sblm sangkut. Udah ku peringatkan 1 bulan yg lalu. Menuju 350,CLEO
"5 Dec 22, 09:38",$CLEO udah 610. Masih ga percaya ke 350??,CLEO
"5 Dec 22, 05:44","$CLEO kemarin asing jualan 1,4 M (gambar ke 2) kepada ritel (gambar ke 1). Siap2 boncos menuju 350👍",CLEO
"4 Dec 22, 19:16","@nantasanjana bandarnya pelit barang, sekalinya ngasih barang dibikin arb 3x 🤣,

$RISE $CLEO",CLEO
"4 Dec 22, 12:46","$ADES Q3 review


Tag konsumer:
$STTP $ICBP $CLEO $MYOR",CLEO
"3 Dec 22, 14:55","Ampunn dahh konsep dasarnya salah hampir 4bulan bersaham 🥲

mentor mana mentor????

$ASII $ADMR $CLEO",CLEO
"3 Dec 22, 13:32","@Reski untuk $CLEO, kita lihat bahwa YP banyak membeli, walaupun kita banyak mengkaitkan YP sebagai retail, tidak menutup kemungkinan MMnya memakai YP sebagai salah satu brokernya. Dan ini terjadi pada contohnya $CLEO.

Jadi sekali lagi, kalau mengatakan analisa saya tidak benar itu adalah opini anda. Saya hanya melihat datanya akumulasi. Mau percaya tidak percaya silakan dilihat lagi masing masing.

Saya tidak punya posisi di $CLEO.",CLEO
"3 Dec 22, 09:55","List akumulasi saham 3 Desember 2022:

$MIKA
$BJTM
$BBYB
$CLEO
$HMSP
SIDO
ITMG
ICBP
SMGR
ADRO
SIMP
SILO",CLEO
"3 Dec 22, 00:14","$CLEO

Yok report riski biar gak tiap hari tebar fear
Mau saham naik dan turun semua keputusan buy dan sell ada di tangan masing masing",CLEO
"2 Dec 22, 18:55","BE $CAKK Cuma akan jd Gosokan sampai periode Tender offer selesai , sudah sls pun perlu waktu panjang utk naik, tp prospek oke 👍

$ARNA $AVIA $CLEO",CLEO
"2 Dec 22, 09:59","Belajarlah trading kepada orang sudah berpengalaman (Bukan saya). Bukan memilih jalan pintas, ngabisin dana ikut grup grup jual ludah dan jual stockpick recehan 🤦

Kalau lo gk ada waktu mantengin trading. Silahkan pilih opsi sebagai investor value

Pilih sahamnya apa ? Jejak record terbaik saham2 di indonesia dalam 10 tahun. Saham sektor consumer goods dan bank selalu langganan naik mengalahkan IHSG setiap tahun nya ya walaupun bbrp waktu juga sempet kalah tpi selalu lebih banyak mengungguli. Sektor lain silahkan untuk Trading Mingguan dan bulanan

Random tags",CLEO
"2 Dec 22, 07:41 · Edited on 2 Dec 22, 07:43","$IHSG Winter is Coming.
https://cutt.ly/b1Au7k9
pake jaket dulu gih om, tante.😅

jangan lupa stock ini ya di musim dingin:
indomie $ICBP
camilan $MYOR
air minum $CLEO
frozen food untuk majikan, makanan untuk anjing dan kucing kesayangan $CPRO",CLEO
"1 Dec 22, 08:47","$CLEO (SAVE)
Last price: 625
Area Buy: 615-590
SL if close: < 585
Take profit: 670, 700, 750",CLEO
"30 Nov 22, 19:12","🕷️ Laba $CLEO & $ADES di Kuartal 3 Tahun 2022

$CLEO: Laba bersih Sariguna Primatirta, produsen air mineral merek Cleo, tumbuh +7,2% YoY menjadi 48 miliar rupiah pada 3Q22. Pendapatan tumbuh +31,4% menjadi 359 miliar rupiah, tetapi beban pokok pendapatan naik +45,7% sehingga margin laba kotor turun menjadi 36,4% (3Q21: 42,7%).

Secara kumulatif selama 9M22, laba bersih CLEO tumbuh +10,5% YoY menjadi 151 miliar rupiah. Pendapatan tumbuh +26,4% YoY menjadi 1 triliun rupiah, tetapi beban pokok pendapatan naik +35,8% sehingga margin laba kotor turun menjadi 38,8% (9M21: 43,1%).

: Laba bersih Akasha Wira International, produsen air mineral Nestle Pure Life dan Vica, tumbuh +58,1% YoY menjadi 84 miliar rupiah pada 3Q22. Pendapatan tumbuh +33,1% menjadi 321 miliar rupiah, sedangkan beban pokok pendapatan naik lebih moderat (+28,8%) sehingga margin laba kotor naik menjadi 53,2% (3Q21: 51,6%).

Secara kumulatif selama 9M22, laba bersih ADES tumbuh +68,5% YoY menjadi 241 miliar rupiah. Pendapatan tumbuh +50% YoY menjadi 924 miliar rupiah, sedangkan beban pokok pendapatan (+47,2%) dan beban usaha (+35,6%) tumbuh lebih konservatif sehingga mendorong kenaikan seluruh margin laba perseroan.

Simak Stockbit Snips selengkapnya di sini:",CLEO
"30 Nov 22, 13:01","$CLEO Akan Bangun 3 Pabrik Baru Tahun Depan

Vice President Director Sariguna Primatirta, Melisa Patricia, mengatakan kepada Investor Daily bahwa CLEO berencana melakukan ekspansi 3 pabrik baru di Lampung, Manado dan Pekanbaru pada 2023

Hingga kini, CLEO belum merinci kapasitas produksi masing-masing pabrik. Ekspansi ini ditujukan untuk meningkatkan efisiensi pengiriman.",CLEO
"30 Nov 22, 12:29","@RizalZabarudin hah? mana? tetep nggak nemu... minuman doang

$CLEO jual rokok juga ya? atau batu bara? atau bensin eceran? wkwkwkwkwkwkwk",CLEO
"30 Nov 22, 11:33","@Wahyudi5388 wahhhhh2😁ya emang Kita Beli $CLEO beli bisnisnya Masa Iya di bawa ke 50 itu pak Hermanto cape2 ekspansi bisnisnya ealah di suruh nyungsep ,Produk Cleo Bukan Cuman Minuman Bro @Reski🤣",CLEO
"30 Nov 22, 10:43","$CLEO ayo, di tunggu bantingannya . Baru akum dikit nih.",CLEO
"30 Nov 22, 10:20",$CLEO stream Cleo udah kyk Twitter seseorang.. tiap jam org tsb posting 😁,CLEO
"30 Nov 22, 09:29",$CLEO,CLEO
"30 Nov 22, 04:55","Tahun Depan, Sariguna Primatirta (CLEO) Kembali Ekspansi Pabrik
JAKARTA, https://bit.ly/2xtw1Yt - Emiten milik Tanobel Group yakni PT Sariguna Primatirta Tbk (CLEO) pada tahun depan akan fokus meningkatkan peluang pertumbuhan pendapatan dengan ekspansi hingga tiga pabrik baru.Vice president Director Sariguna Primatirta (CLEO) Melisa Patricia menjelaskan, pada tahun depan p...",CLEO
"29 Nov 22, 21:36",$CLEO...,CLEO
"29 Nov 22, 17:39","@wilson859 kecepirit , $APEX, gegara tanam cabe di halaman rumah

butuh:
$UCID $CLEO $RICY $RALS",CLEO
"29 Nov 22, 16:35",$CLEO DYOR buat yg ngerti aja,CLEO
"29 Nov 22, 10:34","$CLEO cari barang dulu ya ndar...koq diturunin
persiapan desember ya🤭",CLEO
"29 Nov 22, 10:01","$MYOR optimistic target, melihat FYE sebentar lagi.

$ADMF $BBCA $HMSP $CLEO",CLEO
"28 Nov 22, 15:07","$CLEO sip, hajar terus .., gue pungut ya 😀",CLEO
"28 Nov 22, 14:51","Ayoo Banting $CLEO bosqu
Yo Ayo Yo Ayo Yoo Yooo",CLEO
"28 Nov 22, 14:36","$CLEO ayo buruan jual sebelum nyangkut di ARB kata om reski, mau ARB berjilid nih sampe gocap, wkwkwk",CLEO
"28 Nov 22, 14:32","$CLEO

Again, sesuai filosofi bahasa orang2 Sumeria Kuno

CLE = 5
O = 0

ada CL di dalam kata CLEO yang arti nya Cut Loss

""Berbehagialah mereka yang mau mendengarkan saya""",CLEO
"28 Nov 22, 14:15",$CLEO kempes,CLEO
"28 Nov 22, 13:44",@Deropu bukannya $CLEO ?,CLEO
"28 Nov 22, 13:30","$CLEO buruan jual sebelum sangkut kata om reski, hari ini mau ARB kayaknya. ARB berjilid sampai ke gocap, wkwkwk",CLEO
"28 Nov 22, 12:06","iya sama, bro. saya juga setuju dengan kutipan nasehat nya. Orang sekarang banyak kayak gitu, pengalaman saya lihat yah: Pencitraan wah kredibel ini, sosok number one, dominansi, sosok first rank soldier kalau di FF7 dll. tapi dalamnya siapa yg tahu: busuk hatinya, main asumsi liar tanpa cek dulu , hatinya , ketikannya dll.
Ada loh org2 seperti itu, Saya lihat based on my true exp. Makanya, tau enggak filosofi serutan ada cermin di belakang? supaya sebelum pakai, dipakai ngaca dulu.

saya sih block. orang seperti itu terlalu rendah jiwanya , sumbu pendek, hipokrit.

terima kasih bro sering share2 beberapa view nya.",CLEO
"28 Nov 22, 11:07",$CLEO hanya ekspetasi saja,CLEO
